"NAME","GS.br..follow.link.to.MSigDB","GS.DETAILS","SIZE","ES","NES","NOM.p.val","FDR.q.val","FWER.p.val","RANK.AT.MAX","LEADING.EDGE","X","direction","Database"
"KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY","",28,0.44565576,1.1640425,0.22183098,0.40400797,1,2514,"tags=39%, list=12%, signal=45%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","",53,0.38365388,1.1640126,0.16597511,0.2936993,1,2350,"tags=32%, list=11%, signal=36%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS","KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS","",15,0.5104133,1.1518608,0.27575758,0.41898075,1,1951,"tags=27%, list=10%, signal=29%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT","",16,0.49852085,1.1467354,0.25428572,0.42118427,1,2350,"tags=50%, list=11%, signal=56%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","",53,0.38318485,1.1422793,0.21343873,0.32064176,1,958,"tags=9%, list=5%, signal=10%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT","",17,0.47806692,1.1362835,0.23738873,0.4325789,1,3343,"tags=59%, list=16%, signal=70%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY","",15,0.5032482,1.1284953,0.2662722,0.44000974,1,2350,"tags=53%, list=11%, signal=60%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_RNA_POLYMERASE","KEGG_RNA_POLYMERASE","",28,0.42426333,1.1149641,0.28947368,0.36263508,1,1899,"tags=14%, list=9%, signal=16%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ANTEROGRADE_AXONAL_TRANSPORT","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ANTEROGRADE_AXONAL_TRANSPORT","",24,0.43818632,1.1129023,0.26870748,0.46341497,1,2350,"tags=38%, list=11%, signal=42%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY","",16,0.47705728,1.1117355,0.31321838,0.45826504,1,1666,"tags=13%, list=8%, signal=14%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES","KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES","",25,0.4234114,1.0944585,0.31699347,0.48286077,1,2910,"tags=32%, list=14%, signal=37%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_HUNTINGTONS_DISEASE","KEGG_HUNTINGTONS_DISEASE","",160,0.30990675,1.0838467,0.18348624,0.41715774,1,4570,"tags=34%, list=22%, signal=43%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY","",15,0.48306757,1.0800871,0.3480663,0.50356597,1,1666,"tags=13%, list=8%, signal=15%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY","",19,0.44842488,1.072972,0.32492113,0.51091766,1,2350,"tags=42%, list=11%, signal=48%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY","",19,0.43421578,1.067423,0.34261838,0.51396996,1,2311,"tags=42%, list=11%, signal=47%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH","KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH","",20,0.43602905,1.057683,0.37974682,0.5257499,1,2350,"tags=40%, list=11%, signal=45%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER","KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER","",18,0.43857378,1.0476489,0.35625,0.5391383,1,4407,"tags=33%, list=21%, signal=42%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119","KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119","",20,0.4331567,1.0452702,0.36060607,0.5367067,1,4892,"tags=60%, list=24%, signal=79%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT","KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT","",40,0.35742116,1.0365155,0.36758894,0.545908,1,2795,"tags=35%, list=14%, signal=40%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_SPHINGOLIPID_METABOLISM","KEGG_SPHINGOLIPID_METABOLISM","",35,0.37801692,1.0349871,0.4,0.52362144,1,1965,"tags=20%, list=10%, signal=22%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","",42,0.36639243,1.0324588,0.35507247,0.5137534,1,2615,"tags=29%, list=13%, signal=33%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT","",23,0.4079965,1.0305188,0.4039088,0.5505893,1,2350,"tags=39%, list=11%, signal=44%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_PURINE_METABOLISM","KEGG_PURINE_METABOLISM","",148,0.28114867,1.0062991,0.3828125,0.56856996,1,3062,"tags=24%, list=15%, signal=28%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT","KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT","",41,0.36167076,1.0024577,0.40357143,0.6019395,1,2853,"tags=27%, list=14%, signal=31%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_ALZHEIMERS_DISEASE","KEGG_ALZHEIMERS_DISEASE","",144,0.28345513,0.9783981,0.5321101,0.6323808,1,3435,"tags=28%, list=17%, signal=33%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT","",43,0.3409471,0.9767193,0.5019305,0.65184563,1,2853,"tags=26%, list=14%, signal=30%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY","",23,0.38394848,0.97035414,0.50479233,0.65850276,1,2644,"tags=30%, list=13%, signal=35%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_OTHER_GLYCAN_DEGRADATION","KEGG_OTHER_GLYCAN_DEGRADATION","",15,0.4131366,0.95936143,0.5,0.6734977,1,5484,"tags=47%, list=27%, signal=64%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY","",21,0.3762869,0.945855,0.5510204,0.7053179,1,3484,"tags=48%, list=17%, signal=57%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_ASTHMA","KEGG_ASTHMA","",28,0.35650635,0.9418604,0.548495,0.70833987,1,44,"tags=4%, list=0%, signal=4%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_PANCREATIC_CANCER","KEGG_PANCREATIC_CANCER","",69,0.29527205,0.9357977,0.59,0.7081584,1,3045,"tags=28%, list=15%, signal=32%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY","",24,0.3607055,0.9340054,0.54180604,0.7245126,1,1666,"tags=21%, list=8%, signal=23%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119","KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119","",31,0.3344792,0.91041577,0.6020408,0.7721471,1,2745,"tags=29%, list=13%, signal=33%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S","KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S","",15,0.40061873,0.90599626,0.59882003,0.7724058,1,3316,"tags=40%, list=16%, signal=48%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_COLORECTAL_CANCER","KEGG_COLORECTAL_CANCER","",62,0.28809422,0.89931434,0.6875,0.79824716,1,2115,"tags=21%, list=10%, signal=23%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY","",21,0.34872627,0.8884402,0.61755484,0.8055123,1,1610,"tags=19%, list=8%, signal=21%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_CARDIAC_MUSCLE_CONTRACTION","KEGG_CARDIAC_MUSCLE_CONTRACTION","",73,0.2755067,0.88043886,0.7688679,0.83010966,1,3024,"tags=19%, list=15%, signal=22%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM","",18,0.36013845,0.8689767,0.6873239,0.8446798,1,1328,"tags=17%, list=6%, signal=18%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","",22,0.33844364,0.8679836,0.6492308,0.83714426,1,4811,"tags=36%, list=23%, signal=47%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS","",15,0.3747389,0.8583361,0.6666667,0.8657323,1,4732,"tags=47%, list=23%, signal=61%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_BASAL_TRANSCRIPTION_FACTORS","KEGG_BASAL_TRANSCRIPTION_FACTORS","",35,0.30636963,0.85391444,0.7591973,0.8561719,1,4141,"tags=29%, list=20%, signal=36%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM","",16,0.36594033,0.85212654,0.6893491,0.8400483,1,383,"tags=13%, list=2%, signal=13%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","",18,0.35630295,0.8513048,0.6863354,0.86435145,1,1636,"tags=22%, list=8%, signal=24%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY","",15,0.3783041,0.8460678,0.6592179,0.86629415,1,2345,"tags=27%, list=11%, signal=30%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY","",16,0.36517206,0.84203184,0.7014493,0.8652974,1,2345,"tags=25%, list=11%, signal=28%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","",34,0.30449855,0.8400766,0.8108108,0.8464767,1,2295,"tags=24%, list=11%, signal=26%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PRKACA_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PRKACA_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","",17,0.35986134,0.8261909,0.7354651,0.89015,1,1636,"tags=24%, list=8%, signal=26%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY","",21,0.33975837,0.8242933,0.7797619,0.88391805,1,4811,"tags=38%, list=23%, signal=50%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY","",23,0.3120298,0.8020496,0.81619936,0.91877,1,4935,"tags=26%, list=24%, signal=34%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","",21,0.3153437,0.79176986,0.8136646,0.9283071,1,4811,"tags=38%, list=23%, signal=50%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY","",19,0.32103425,0.7895137,0.82831323,0.9221578,1,754,"tags=11%, list=4%, signal=11%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV","KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV","",18,0.33045793,0.7873704,0.7972222,0.9162219,1,5001,"tags=39%, list=24%, signal=51%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV","KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV","",16,0.34237924,0.78581226,0.80923074,0.90915215,1,4570,"tags=38%, list=22%, signal=48%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","",24,0.29808155,0.7783354,0.8646865,0.9119759,1,2996,"tags=29%, list=15%, signal=34%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","",25,0.2978999,0.75235564,0.9174041,0.9439,1,2996,"tags=28%, list=15%, signal=33%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY","",16,0.3261163,0.7520345,0.83798885,0.9344217,1,2644,"tags=25%, list=13%, signal=29%",NA,"Up_in_Tumor","KEGG_Medicus"
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS","Details ...",187,0.7447403,0.7447403,0,0,0,2468,"tags=51%, list=12%, signal=57%",NA,"Up_in_Tumor","Hallmark"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","",25,0.29109192,0.73988605,0.8985075,0.941603,1,2996,"tags=28%, list=15%, signal=33%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV","",17,0.3127007,0.7358479,0.8621701,0.9372662,1,4570,"tags=35%, list=22%, signal=45%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY","",22,0.28816184,0.7267762,0.88328075,0.9391511,1,4451,"tags=18%, list=22%, signal=23%",NA,"Up_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119","KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119","",26,0.26744744,0.7063746,0.9312715,0.95230454,1,3302,"tags=31%, list=16%, signal=37%",NA,"Up_in_Tumor","KEGG_Medicus"
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT","Details ...",183,0.70061535,0.70061535,0,0,0,1626,"tags=44%, list=8%, signal=47%",NA,"Up_in_Tumor","Hallmark"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE","",26,0.2702564,0.70026064,0.95,0.9922315,1,3008,"tags=27%, list=15%, signal=32%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","",20,0.26118827,0.6497923,0.9723077,0.9879486,1,1249,"tags=10%, list=6%, signal=11%",NA,"Up_in_Tumor","KEGG_Legacy"
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2","Details ...",57,0.6365551,0.6365551,0,0.00042857145,0.001,2984,"tags=46%, list=15%, signal=53%",NA,"Up_in_Tumor","Hallmark"
"KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY","",15,0.2879394,0.63290995,0.9505814,0.99180835,1,2345,"tags=20%, list=11%, signal=23%",NA,"Up_in_Tumor","KEGG_Medicus"
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","Details ...",187,0.6230753,0.6230753,0,0.0014805195,0.003,3968,"tags=52%, list=19%, signal=64%",NA,"Up_in_Tumor","Hallmark"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT","",27,0.23372479,0.6172466,0.9898305,0.9883674,1,4526,"tags=30%, list=22%, signal=38%",NA,"Up_in_Tumor","KEGG_Medicus"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","Details ...",139,0.52841437,0.52841437,0,0.015985882,0.033,3976,"tags=43%, list=19%, signal=53%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING","Details ...",191,0.5245219,0.5245219,0,0.014196569,0.035,4117,"tags=51%, list=20%, signal=63%",NA,"Up_in_Tumor","Hallmark"
"KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY","",16,0.22791655,0.5168921,0.99120235,0.9964425,1,4451,"tags=13%, list=22%, signal=16%",NA,"Up_in_Tumor","KEGG_Medicus"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Details ...",105,0.5002421,0.5002421,0,0.02620729,0.073,3791,"tags=41%, list=18%, signal=50%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","Details ...",193,0.4497534,0.4497534,0,0.06479143,0.193,2795,"tags=31%, list=14%, signal=36%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","Details ...",190,0.42791286,0.42791286,0,0.08954457,0.285,3304,"tags=35%, list=16%, signal=42%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE","Details ...",196,0.4238009,0.4238009,0,0.08653999,0.301,2693,"tags=27%, list=13%, signal=31%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","Details ...",131,0.41780454,0.41780454,0.011976048,0.085785575,0.324,1487,"tags=15%, list=7%, signal=16%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","Details ...",195,0.40067223,0.40067223,0.01,0.113003366,0.435,3360,"tags=38%, list=16%, signal=46%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING","Details ...",104,0.39810956,0.39810956,0.025316456,0.10894464,0.449,2996,"tags=30%, list=15%, signal=35%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","Details ...",92,0.35266417,0.35266417,0.119791664,0.21763983,0.728,4031,"tags=37%, list=20%, signal=46%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","Details ...",95,0.3362774,0.3362774,0.18666667,0.27332982,0.833,2119,"tags=22%, list=10%, signal=25%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","Details ...",194,0.3040972,0.3040972,0.17204301,0.45545968,0.952,1679,"tags=18%, list=8%, signal=19%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","Details ...",152,0.29670113,0.29670113,0.288,0.4918372,0.972,2517,"tags=24%, list=12%, signal=27%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION","Details ...",182,0.29414266,0.29414266,0.18181819,0.4861133,0.978,4148,"tags=30%, list=20%, signal=38%",NA,"Up_in_Tumor","Hallmark"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","",195,-0.2574955,-0.2574955,0.9587514,0.96954376,1,5001,"tags=27%, list=24%, signal=35%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","",194,-0.2640236,-0.2640236,0.9536935,0.98392206,1,4001,"tags=20%, list=19%, signal=24%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","",195,-0.3433762,-0.3433762,0.47619048,0.55313325,1,3440,"tags=23%, list=17%, signal=27%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE","",97,-0.34734106,-0.34734106,0.5643204,0.54290926,1,1938,"tags=14%, list=9%, signal=16%",NA,"Down_in_Tumor","Hallmark"
